feature	gain	feature_set	model	repeat	fold
activation	0.015012986	clinical_plus_bi	xgboost	3	2
ANGIOGENESIS	0.014993104	clinical_plus_bi	xgboost	3	2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.014746326	clinical_plus_bi	xgboost	3	2
HALLMARK_MYC_TARGETS_V2	0.014577502	clinical_plus_bi	xgboost	3	2
HALLMARK_NOTCH_SIGNALING	0.014333868	clinical_plus_bi	xgboost	3	2
er_status_ihc_esr1_for indeterminate_P	0.014099483	clinical_plus_bi	xgboost	3	2
TGF_BETA_SIGNALING	0.013838945	clinical_plus_bi	xgboost	3	2
CD8_NK	0.013727421	clinical_plus_bi	xgboost	3	2
HALLMARK_MYC_TARGETS_V1	0.013629184	clinical_plus_bi	xgboost	3	2
HALLMARK_BILE_ACID_METABOLISM	0.01307832	clinical_plus_bi	xgboost	3	2
HALLMARK_HEDGEHOG_SIGNALING	0.012741264	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_IIIB	0.012576168	clinical_plus_bi	xgboost	3	2
IFNG_RESPONSE	0.012135014	clinical_plus_bi	xgboost	3	2
HALLMARK_ANDROGEN_RESPONSE	0.011834647	clinical_plus_bi	xgboost	3	2
grade_2	0.011558986	clinical_plus_bi	xgboost	3	2
HALLMARK_APICAL_JUNCTION	0.011403533	clinical_plus_bi	xgboost	3	2
HALLMARK_G2M_CHECKPOINT	0.011185179	clinical_plus_bi	xgboost	3	2
HALLMARK_KRAS_SIGNALING_DN	0.0109735625	clinical_plus_bi	xgboost	3	2
HALLMARK_APICAL_SURFACE	0.010928142	clinical_plus_bi	xgboost	3	2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.010683952	clinical_plus_bi	xgboost	3	2
EMT	0.010675918	clinical_plus_bi	xgboost	3	2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.010400486	clinical_plus_bi	xgboost	3	2
HALLMARK_XENOBIOTIC_METABOLISM	0.010353923	clinical_plus_bi	xgboost	3	2
HALLMARK_APOPTOSIS	0.010206374	clinical_plus_bi	xgboost	3	2
age_years	0.0093060285	clinical_plus_bi	xgboost	3	2
immune_balance_ratio	0.009041223	clinical_plus_bi	xgboost	3	2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.008951128	clinical_plus_bi	xgboost	3	2
HALLMARK_ADIPOGENESIS	0.008750241	clinical_plus_bi	xgboost	3	2
HALLMARK_DNA_REPAIR	0.008691384	clinical_plus_bi	xgboost	3	2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.008619302	clinical_plus_bi	xgboost	3	2
HALLMARK_P53_PATHWAY	0.008585391	clinical_plus_bi	xgboost	3	2
HALLMARK_HYPOXIA	0.008266311	clinical_plus_bi	xgboost	3	2
HALLMARK_E2F_TARGETS	0.007985015	clinical_plus_bi	xgboost	3	2
HALLMARK_GLYCOLYSIS	0.007910594	clinical_plus_bi	xgboost	3	2
ECM_REMODELING	0.007448607	clinical_plus_bi	xgboost	3	2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007403705	clinical_plus_bi	xgboost	3	2
HALLMARK_FATTY_ACID_METABOLISM	0.007365332	clinical_plus_bi	xgboost	3	2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.006939684	clinical_plus_bi	xgboost	3	2
clinical_t_stage_T3	0.0065533556	clinical_plus_bi	xgboost	3	2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0064508533	clinical_plus_bi	xgboost	3	2
HALLMARK_KRAS_SIGNALING_UP	0.006268494	clinical_plus_bi	xgboost	3	2
HALLMARK_UV_RESPONSE_DN	0.0059499475	clinical_plus_bi	xgboost	3	2
HALLMARK_PANCREAS_BETA_CELLS	0.0058413018	clinical_plus_bi	xgboost	3	2
HALLMARK_COAGULATION	0.005425598	clinical_plus_bi	xgboost	3	2
HALLMARK_ANGIOGENESIS	0.0052165096	clinical_plus_bi	xgboost	3	2
HALLMARK_HEME_METABOLISM	0.0051855636	clinical_plus_bi	xgboost	3	2
CYTOLYTIC_ACTIVITY	0.004849106	clinical_plus_bi	xgboost	3	2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0046593426	clinical_plus_bi	xgboost	3	2
HALLMARK_MYOGENESIS	0.0046147383	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_IIB	0.0036589154	clinical_plus_bi	xgboost	3	2
T_CELL_INFLAMED	0.0035881177	clinical_plus_bi	xgboost	3	2
HALLMARK_INFLAMMATORY_RESPONSE	0.0034487434	clinical_plus_bi	xgboost	3	2
clinical_nodal_status_N1	0.0032892986	clinical_plus_bi	xgboost	3	2
HALLMARK_ALLOGRAFT_REJECTION	0.0029540008	clinical_plus_bi	xgboost	3	2
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0014849235	clinical_plus_bi	xgboost	3	2
clinical_t_stage_T2	0.0007681713	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	3	2
grade_1	0.0	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	3	2
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	3	2
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	3	2
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	3	2
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	3	2
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	3	2
er_status_ihc_esr1_for indeterminate_N	0.083390154	clinical_plus_bi	xgboost	3	3
grade_3	0.04484965	clinical_plus_bi	xgboost	3	3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.04465416	clinical_plus_bi	xgboost	3	3
HALLMARK_MITOTIC_SPINDLE	0.034721628	clinical_plus_bi	xgboost	3	3
HALLMARK_UV_RESPONSE_UP	0.034536295	clinical_plus_bi	xgboost	3	3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.023740018	clinical_plus_bi	xgboost	3	3
HALLMARK_HEDGEHOG_SIGNALING	0.022160394	clinical_plus_bi	xgboost	3	3
IFNG_RESPONSE	0.018600274	clinical_plus_bi	xgboost	3	3
HALLMARK_ANGIOGENESIS	0.018376894	clinical_plus_bi	xgboost	3	3
HALLMARK_INFLAMMATORY_RESPONSE	0.017816208	clinical_plus_bi	xgboost	3	3
CD8_NK	0.016215608	clinical_plus_bi	xgboost	3	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.015698722	clinical_plus_bi	xgboost	3	3
HALLMARK_MTORC1_SIGNALING	0.015503245	clinical_plus_bi	xgboost	3	3
HALLMARK_MYC_TARGETS_V1	0.01516603	clinical_plus_bi	xgboost	3	3
HALLMARK_UV_RESPONSE_DN	0.014981333	clinical_plus_bi	xgboost	3	3
TREG_MYELOID_SUPPRESSION	0.014955085	clinical_plus_bi	xgboost	3	3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.014193411	clinical_plus_bi	xgboost	3	3
grade_2	0.01411322	clinical_plus_bi	xgboost	3	3
ANTIGEN_PRESENTATION	0.013852309	clinical_plus_bi	xgboost	3	3
HALLMARK_SPERMATOGENESIS	0.013602134	clinical_plus_bi	xgboost	3	3
HALLMARK_GLYCOLYSIS	0.013601485	clinical_plus_bi	xgboost	3	3
HALLMARK_PEROXISOME	0.013429738	clinical_plus_bi	xgboost	3	3
HALLMARK_APICAL_JUNCTION	0.013340391	clinical_plus_bi	xgboost	3	3
HALLMARK_E2F_TARGETS	0.013304207	clinical_plus_bi	xgboost	3	3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.013251516	clinical_plus_bi	xgboost	3	3
activation	0.013160167	clinical_plus_bi	xgboost	3	3
HALLMARK_MYC_TARGETS_V2	0.012401309	clinical_plus_bi	xgboost	3	3
HALLMARK_APICAL_SURFACE	0.0123159485	clinical_plus_bi	xgboost	3	3
clinical_nodal_status_N3	0.012128463	clinical_plus_bi	xgboost	3	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.012083142	clinical_plus_bi	xgboost	3	3
HALLMARK_NOTCH_SIGNALING	0.012068745	clinical_plus_bi	xgboost	3	3
HALLMARK_FATTY_ACID_METABOLISM	0.011998315	clinical_plus_bi	xgboost	3	3
TGF_BETA_SIGNALING	0.011496008	clinical_plus_bi	xgboost	3	3
HALLMARK_ANDROGEN_RESPONSE	0.011318409	clinical_plus_bi	xgboost	3	3
CYTOLYTIC_ACTIVITY	0.011230506	clinical_plus_bi	xgboost	3	3
HALLMARK_TGF_BETA_SIGNALING	0.0106368195	clinical_plus_bi	xgboost	3	3
HALLMARK_KRAS_SIGNALING_DN	0.010561532	clinical_plus_bi	xgboost	3	3
HALLMARK_HEME_METABOLISM	0.010558734	clinical_plus_bi	xgboost	3	3
clinical_t_stage_T4	0.010507024	clinical_plus_bi	xgboost	3	3
HALLMARK_DNA_REPAIR	0.010494766	clinical_plus_bi	xgboost	3	3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.010388874	clinical_plus_bi	xgboost	3	3
immune_balance_index	0.010187512	clinical_plus_bi	xgboost	3	3
HALLMARK_ADIPOGENESIS	0.010101452	clinical_plus_bi	xgboost	3	3
HALLMARK_IL2_STAT5_SIGNALING	0.010090568	clinical_plus_bi	xgboost	3	3
HALLMARK_P53_PATHWAY	0.010015784	clinical_plus_bi	xgboost	3	3
HALLMARK_PANCREAS_BETA_CELLS	0.009915235	clinical_plus_bi	xgboost	3	3
HALLMARK_APOPTOSIS	0.009913624	clinical_plus_bi	xgboost	3	3
EMT	0.009644634	clinical_plus_bi	xgboost	3	3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.009634939	clinical_plus_bi	xgboost	3	3
ECM_REMODELING	0.009631743	clinical_plus_bi	xgboost	3	3
HALLMARK_BILE_ACID_METABOLISM	0.009488783	clinical_plus_bi	xgboost	3	3
HALLMARK_COMPLEMENT	0.009243533	clinical_plus_bi	xgboost	3	3
HALLMARK_KRAS_SIGNALING_UP	0.009144139	clinical_plus_bi	xgboost	3	3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.009086653	clinical_plus_bi	xgboost	3	3
age_years	0.008977232	clinical_plus_bi	xgboost	3	3
suppression	0.008659776	clinical_plus_bi	xgboost	3	3
HALLMARK_ALLOGRAFT_REJECTION	0.008459348	clinical_plus_bi	xgboost	3	3
HALLMARK_PROTEIN_SECRETION	0.008368444	clinical_plus_bi	xgboost	3	3
HALLMARK_XENOBIOTIC_METABOLISM	0.008165829	clinical_plus_bi	xgboost	3	3
T_CELL_INFLAMED	0.008093634	clinical_plus_bi	xgboost	3	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007602803	clinical_plus_bi	xgboost	3	3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0070094042	clinical_plus_bi	xgboost	3	3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.006850123	clinical_plus_bi	xgboost	3	3
HYPOXIA	0.006295256	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_IIB	0.0062436857	clinical_plus_bi	xgboost	3	3
immune_balance_ratio	0.0056265392	clinical_plus_bi	xgboost	3	3
HALLMARK_COAGULATION	0.00530255	clinical_plus_bi	xgboost	3	3
clinical_nodal_status_N0	0.0052477624	clinical_plus_bi	xgboost	3	3
HALLMARK_HYPOXIA	0.005080192	clinical_plus_bi	xgboost	3	3
clinical_t_stage_T3	0.004395968	clinical_plus_bi	xgboost	3	3
ANGIOGENESIS	0.004386665	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_IIIA	0.0039246706	clinical_plus_bi	xgboost	3	3
HALLMARK_MYOGENESIS	0.0035717918	clinical_plus_bi	xgboost	3	3
HALLMARK_G2M_CHECKPOINT	0.003509843	clinical_plus_bi	xgboost	3	3
clinical_t_stage_T2	0.0028945538	clinical_plus_bi	xgboost	3	3
clinical_nodal_status_N1	0.0027176184	clinical_plus_bi	xgboost	3	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0011148959	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_IIIB	0.0	clinical_plus_bi	xgboost	3	3
clinical_t_stage_T1	0.0	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	3	3
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	3	3
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	3	3
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	3	3
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	3	3
grade_1	0.0	clinical_plus_bi	xgboost	3	3
er_status_ihc_esr1_for indeterminate_P	0.0	clinical_plus_bi	xgboost	3	3
er_status_ihc_esr1_for indeterminate_N	0.07347592	clinical_plus_bi	xgboost	3	4
er_status_ihc_esr1_for indeterminate_P	0.041296583	clinical_plus_bi	xgboost	3	4
grade_3	0.039777905	clinical_plus_bi	xgboost	3	4
HALLMARK_MITOTIC_SPINDLE	0.03966726	clinical_plus_bi	xgboost	3	4
HALLMARK_UV_RESPONSE_UP	0.030869756	clinical_plus_bi	xgboost	3	4
clinical_t_stage_T3	0.030567333	clinical_plus_bi	xgboost	3	4
HALLMARK_KRAS_SIGNALING_UP	0.02686783	clinical_plus_bi	xgboost	3	4
HALLMARK_ESTROGEN_RESPONSE_LATE	0.025469467	clinical_plus_bi	xgboost	3	4
grade_2	0.019562293	clinical_plus_bi	xgboost	3	4
clinical_t_stage_T4	0.018720254	clinical_plus_bi	xgboost	3	4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.017377146	clinical_plus_bi	xgboost	3	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.01609149	clinical_plus_bi	xgboost	3	4
HALLMARK_MTORC1_SIGNALING	0.015968882	clinical_plus_bi	xgboost	3	4
HALLMARK_E2F_TARGETS	0.015851375	clinical_plus_bi	xgboost	3	4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.015075146	clinical_plus_bi	xgboost	3	4
HALLMARK_IL2_STAT5_SIGNALING	0.01502009	clinical_plus_bi	xgboost	3	4
HALLMARK_SPERMATOGENESIS	0.01483952	clinical_plus_bi	xgboost	3	4
CD8_NK	0.014695434	clinical_plus_bi	xgboost	3	4
ANTIGEN_PRESENTATION	0.014414822	clinical_plus_bi	xgboost	3	4
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.013897501	clinical_plus_bi	xgboost	3	4
HALLMARK_PROTEIN_SECRETION	0.013694617	clinical_plus_bi	xgboost	3	4
HALLMARK_APICAL_JUNCTION	0.013614017	clinical_plus_bi	xgboost	3	4
activation	0.013078354	clinical_plus_bi	xgboost	3	4
immune_balance_ratio	0.012969631	clinical_plus_bi	xgboost	3	4
HALLMARK_P53_PATHWAY	0.012479266	clinical_plus_bi	xgboost	3	4
HALLMARK_ANDROGEN_RESPONSE	0.012169389	clinical_plus_bi	xgboost	3	4
HALLMARK_APICAL_SURFACE	0.012031508	clinical_plus_bi	xgboost	3	4
ANGIOGENESIS	0.011677034	clinical_plus_bi	xgboost	3	4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.011649386	clinical_plus_bi	xgboost	3	4
HALLMARK_KRAS_SIGNALING_DN	0.011610937	clinical_plus_bi	xgboost	3	4
HALLMARK_PEROXISOME	0.011521955	clinical_plus_bi	xgboost	3	4
HYPOXIA	0.011471064	clinical_plus_bi	xgboost	3	4
T_CELL_INFLAMED	0.011419721	clinical_plus_bi	xgboost	3	4
immune_balance_index	0.0113391755	clinical_plus_bi	xgboost	3	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.011098262	clinical_plus_bi	xgboost	3	4
HALLMARK_HEDGEHOG_SIGNALING	0.010982471	clinical_plus_bi	xgboost	3	4
HALLMARK_BILE_ACID_METABOLISM	0.010939987	clinical_plus_bi	xgboost	3	4
TREG_MYELOID_SUPPRESSION	0.010890675	clinical_plus_bi	xgboost	3	4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.010823557	clinical_plus_bi	xgboost	3	4
HALLMARK_G2M_CHECKPOINT	0.010612151	clinical_plus_bi	xgboost	3	4
clinical_nodal_status_N1	0.010567894	clinical_plus_bi	xgboost	3	4
HALLMARK_COMPLEMENT	0.010513733	clinical_plus_bi	xgboost	3	4
HALLMARK_ANGIOGENESIS	0.010034513	clinical_plus_bi	xgboost	3	4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00993228	clinical_plus_bi	xgboost	3	4
age_years	0.009880268	clinical_plus_bi	xgboost	3	4
HALLMARK_MYC_TARGETS_V1	0.009670533	clinical_plus_bi	xgboost	3	4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00959787	clinical_plus_bi	xgboost	3	4
HALLMARK_GLYCOLYSIS	0.009209819	clinical_plus_bi	xgboost	3	4
HALLMARK_ADIPOGENESIS	0.00907829	clinical_plus_bi	xgboost	3	4
clinical_nodal_status_N3	0.008966677	clinical_plus_bi	xgboost	3	4
HALLMARK_COAGULATION	0.008870851	clinical_plus_bi	xgboost	3	4
TGF_BETA_SIGNALING	0.008700636	clinical_plus_bi	xgboost	3	4
HALLMARK_MYC_TARGETS_V2	0.008513563	clinical_plus_bi	xgboost	3	4
HALLMARK_HYPOXIA	0.008394743	clinical_plus_bi	xgboost	3	4
HALLMARK_FATTY_ACID_METABOLISM	0.008238035	clinical_plus_bi	xgboost	3	4
HALLMARK_APOPTOSIS	0.007874898	clinical_plus_bi	xgboost	3	4
HALLMARK_PANCREAS_BETA_CELLS	0.007781745	clinical_plus_bi	xgboost	3	4
ECM_REMODELING	0.0073821936	clinical_plus_bi	xgboost	3	4
suppression	0.0073554097	clinical_plus_bi	xgboost	3	4
HALLMARK_XENOBIOTIC_METABOLISM	0.0071546095	clinical_plus_bi	xgboost	3	4
EMT	0.0068869605	clinical_plus_bi	xgboost	3	4
HALLMARK_MYOGENESIS	0.006822525	clinical_plus_bi	xgboost	3	4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.006741669	clinical_plus_bi	xgboost	3	4
HALLMARK_INFLAMMATORY_RESPONSE	0.0066080936	clinical_plus_bi	xgboost	3	4
IFNG_RESPONSE	0.0061638514	clinical_plus_bi	xgboost	3	4
CYTOLYTIC_ACTIVITY	0.006118512	clinical_plus_bi	xgboost	3	4
HALLMARK_HEME_METABOLISM	0.006004461	clinical_plus_bi	xgboost	3	4
HALLMARK_UV_RESPONSE_DN	0.0057494827	clinical_plus_bi	xgboost	3	4
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.005531996	clinical_plus_bi	xgboost	3	4
HALLMARK_NOTCH_SIGNALING	0.0049528065	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_IIB	0.004631687	clinical_plus_bi	xgboost	3	4
HALLMARK_DNA_REPAIR	0.0046306346	clinical_plus_bi	xgboost	3	4
HALLMARK_ALLOGRAFT_REJECTION	0.0045764437	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_IIIB	0.0041337037	clinical_plus_bi	xgboost	3	4
HALLMARK_TGF_BETA_SIGNALING	0.003051229	clinical_plus_bi	xgboost	3	4
clinical_t_stage_T2	0.0023067098	clinical_plus_bi	xgboost	3	4
clinical_nodal_status_N0	0.0010997499	clinical_plus_bi	xgboost	3	4
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0006918277	clinical_plus_bi	xgboost	3	4
clinical_nodal_status_N2	0.0	clinical_plus_bi	xgboost	3	4
clinical_t_stage_T1	0.0	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	3	4
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	3	4
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	3	4
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	3	4
grade_1	0.0	clinical_plus_bi	xgboost	3	4
er_status_ihc_esr1_for indeterminate_N	0.074949734	clinical_plus_bi	xgboost	3	5
HALLMARK_MITOTIC_SPINDLE	0.05472982	clinical_plus_bi	xgboost	3	5
grade_2	0.035144705	clinical_plus_bi	xgboost	3	5
grade_3	0.026189927	clinical_plus_bi	xgboost	3	5
clinical_nodal_status_N3	0.025345828	clinical_plus_bi	xgboost	3	5
activation	0.0251606	clinical_plus_bi	xgboost	3	5
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.022455184	clinical_plus_bi	xgboost	3	5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.021813478	clinical_plus_bi	xgboost	3	5
HALLMARK_SPERMATOGENESIS	0.02050253	clinical_plus_bi	xgboost	3	5
HALLMARK_MTORC1_SIGNALING	0.01878108	clinical_plus_bi	xgboost	3	5
HALLMARK_PROTEIN_SECRETION	0.018270388	clinical_plus_bi	xgboost	3	5
HALLMARK_HEDGEHOG_SIGNALING	0.017622322	clinical_plus_bi	xgboost	3	5
HYPOXIA	0.01742869	clinical_plus_bi	xgboost	3	5
HALLMARK_INFLAMMATORY_RESPONSE	0.01665358	clinical_plus_bi	xgboost	3	5
HALLMARK_UV_RESPONSE_UP	0.016100278	clinical_plus_bi	xgboost	3	5
TREG_MYELOID_SUPPRESSION	0.015934357	clinical_plus_bi	xgboost	3	5
HALLMARK_KRAS_SIGNALING_UP	0.015692128	clinical_plus_bi	xgboost	3	5
HALLMARK_IL2_STAT5_SIGNALING	0.015310154	clinical_plus_bi	xgboost	3	5
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.015208265	clinical_plus_bi	xgboost	3	5
immune_balance_index	0.015056406	clinical_plus_bi	xgboost	3	5
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0148792565	clinical_plus_bi	xgboost	3	5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.014466181	clinical_plus_bi	xgboost	3	5
HALLMARK_MYC_TARGETS_V1	0.014019232	clinical_plus_bi	xgboost	3	5
HALLMARK_E2F_TARGETS	0.013687835	clinical_plus_bi	xgboost	3	5
clinical_nodal_status_N2	0.013305352	clinical_plus_bi	xgboost	3	5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.013290806	clinical_plus_bi	xgboost	3	5
suppression	0.013242697	clinical_plus_bi	xgboost	3	5
ANTIGEN_PRESENTATION	0.012898655	clinical_plus_bi	xgboost	3	5
HALLMARK_NOTCH_SIGNALING	0.012617148	clinical_plus_bi	xgboost	3	5
CYTOLYTIC_ACTIVITY	0.012536808	clinical_plus_bi	xgboost	3	5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.011848562	clinical_plus_bi	xgboost	3	5
HALLMARK_GLYCOLYSIS	0.011821136	clinical_plus_bi	xgboost	3	5
HALLMARK_BILE_ACID_METABOLISM	0.010864647	clinical_plus_bi	xgboost	3	5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.010831419	clinical_plus_bi	xgboost	3	5
age_years	0.010768955	clinical_plus_bi	xgboost	3	5
HALLMARK_COAGULATION	0.010714141	clinical_plus_bi	xgboost	3	5
HALLMARK_KRAS_SIGNALING_DN	0.010601301	clinical_plus_bi	xgboost	3	5
HALLMARK_ANGIOGENESIS	0.01054424	clinical_plus_bi	xgboost	3	5
ECM_REMODELING	0.010523894	clinical_plus_bi	xgboost	3	5
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.010374383	clinical_plus_bi	xgboost	3	5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0102596	clinical_plus_bi	xgboost	3	5
HALLMARK_UV_RESPONSE_DN	0.009906734	clinical_plus_bi	xgboost	3	5
HALLMARK_HEME_METABOLISM	0.009807794	clinical_plus_bi	xgboost	3	5
HALLMARK_APICAL_SURFACE	0.009770257	clinical_plus_bi	xgboost	3	5
HALLMARK_COMPLEMENT	0.009753308	clinical_plus_bi	xgboost	3	5
HALLMARK_TGF_BETA_SIGNALING	0.009627822	clinical_plus_bi	xgboost	3	5
IFNG_RESPONSE	0.009577079	clinical_plus_bi	xgboost	3	5
HALLMARK_XENOBIOTIC_METABOLISM	0.009464977	clinical_plus_bi	xgboost	3	5
HALLMARK_PANCREAS_BETA_CELLS	0.009377688	clinical_plus_bi	xgboost	3	5
clinical_nodal_status_N1	0.009111889	clinical_plus_bi	xgboost	3	5
HALLMARK_PEROXISOME	0.009085516	clinical_plus_bi	xgboost	3	5
HALLMARK_P53_PATHWAY	0.008994607	clinical_plus_bi	xgboost	3	5
HALLMARK_ANDROGEN_RESPONSE	0.008763114	clinical_plus_bi	xgboost	3	5
HALLMARK_APOPTOSIS	0.008621938	clinical_plus_bi	xgboost	3	5
CD8_NK	0.008545791	clinical_plus_bi	xgboost	3	5
EMT	0.008253128	clinical_plus_bi	xgboost	3	5
ANGIOGENESIS	0.008176642	clinical_plus_bi	xgboost	3	5
HALLMARK_ESTROGEN_RESPONSE_LATE	0.008067786	clinical_plus_bi	xgboost	3	5
HALLMARK_HYPOXIA	0.008044524	clinical_plus_bi	xgboost	3	5
HALLMARK_APICAL_JUNCTION	0.008037277	clinical_plus_bi	xgboost	3	5
HALLMARK_G2M_CHECKPOINT	0.007682124	clinical_plus_bi	xgboost	3	5
immune_balance_ratio	0.0075225523	clinical_plus_bi	xgboost	3	5
HALLMARK_MYC_TARGETS_V2	0.0075020078	clinical_plus_bi	xgboost	3	5
HALLMARK_DNA_REPAIR	0.007461061	clinical_plus_bi	xgboost	3	5
TGF_BETA_SIGNALING	0.007294617	clinical_plus_bi	xgboost	3	5
HALLMARK_FATTY_ACID_METABOLISM	0.007230726	clinical_plus_bi	xgboost	3	5
HALLMARK_ADIPOGENESIS	0.0066222884	clinical_plus_bi	xgboost	3	5
HALLMARK_ALLOGRAFT_REJECTION	0.00661966	clinical_plus_bi	xgboost	3	5
T_CELL_INFLAMED	0.006615242	clinical_plus_bi	xgboost	3	5
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.006024277	clinical_plus_bi	xgboost	3	5
HALLMARK_MYOGENESIS	0.0059578316	clinical_plus_bi	xgboost	3	5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0050206743	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_IIB	0.005013313	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_I	0.0	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_Inflammatory	0.0	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_IIIC	0.0	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_IIIB	0.0	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_IIIA	0.0	clinical_plus_bi	xgboost	3	5
clinical_ajcc_stage_IIA	0.0	clinical_plus_bi	xgboost	3	5
grade_1	0.0	clinical_plus_bi	xgboost	3	5
clinical_nodal_status_N0	0.0	clinical_plus_bi	xgboost	3	5
clinical_t_stage_T4	0.0	clinical_plus_bi	xgboost	3	5
clinical_t_stage_T3	0.0	clinical_plus_bi	xgboost	3	5
clinical_t_stage_T2	0.0	clinical_plus_bi	xgboost	3	5
clinical_t_stage_T1	0.0	clinical_plus_bi	xgboost	3	5
clinical_t_stage_T0	0.0	clinical_plus_bi	xgboost	3	5
grade_Indeterminate	0.0	clinical_plus_bi	xgboost	3	5
