feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	3	3
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	3	3
clinical_nodal_status_N1	0.0	0.0	clinical_only	elastic_net_logreg	3	3
er_status_ihc_esr1_for indeterminate_P	-0.6086549535834739	0.6086549535834739	clinical_only	elastic_net_logreg	3	4
grade_2	-0.5010492521311887	0.5010492521311887	clinical_only	elastic_net_logreg	3	4
grade_3	0.4186520451271691	0.4186520451271691	clinical_only	elastic_net_logreg	3	4
er_status_ihc_esr1_for indeterminate_N	0.3488385230938766	0.3488385230938766	clinical_only	elastic_net_logreg	3	4
age_years	-0.11735687167439075	0.11735687167439075	clinical_only	elastic_net_logreg	3	4
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	3	4
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	3	4
